"","V1","V2"
"238",5.45289886010195,-4.35463966302661
"239",1.39240445122034,-7.15976726683362
"240",-2.9470106815191,-6.75043222314793
"241",-5.50628266386739,5.28603983936512
"242",-5.23123389843375,-8.19375873134021
"243",0.818782254579047,-7.93340334262444
"244",3.81960734351072,-7.1403823456272
"245",5.38827419152793,-4.2672134749976
"246",-6.18274550794842,6.10148966801485
"247",-0.324745089608554,-2.9731230686412
"248",2.57617358352444,-4.08351180067678
"249",0.825208086469408,-5.6626262248708
"250",-0.667267956990484,-4.09842944748537
"251",0.249091275277233,-4.20003254842441
"252",3.25544533069374,-8.79545752832452
"253",3.18263376230848,-4.37019624759105
"254",4.34208084503156,-6.21918450278325
"255",3.37330302706376,-3.56013092155194
"256",3.92033009515351,-6.25837302293268
"257",2.81820971519486,-2.6150692218203
"258",2.24942200551135,-10.6535813640382
"259",3.67363931177785,-4.38912596324296
"260",-0.862921222958732,-5.80411714729354
"261",-0.226828573702072,-5.0685207420317
"262",-0.571244487047884,-6.59960664987011
"263",1.30991618008856,-2.53857828008973
"264",-2.42776951397028,4.09892402946028
"265",3.2969271253738,-7.75304509907114
"266",5.95213633039069,-3.48880693107425
"267",-5.44295231118947,-7.84001651454823
"268",4.61503549286035,-3.74799098754569
"269",-1.47304396685916,-6.69428280636614
"270",-2.5142435623826,4.22673788543961
"271",-4.97916287438833,-4.10348904789007
"272",-0.71498131690332,-7.81964776014042
"273",0.282704813048089,0.0953017143299131
"274",-1.14208611218029,-5.02720398807553
"275",2.28890502781857,-3.2233950190763
"276",-4.19146844071459,-1.55724950041286
"277",-1.29116827345534,-6.58358628326018
"278",-0.699512801454606,-10.0329459212788
"279",2.12497285535975,-5.05652483356355
"280",0.27389753757094,-7.57346902613172
"281",0.331162521859905,-6.28512172536318
"282",2.95275278239677,-5.01420539945116
"283",-6.60376833723426,3.27400559271747
"284",3.2288218993517,-2.32388830455271
"285",-1.14637424456172,-4.04299436861093
"286",-1.15267674556852,-5.09833668784089
"287",-1.96741566717681,-3.55881062082213
"288",-1.12917564009887,-7.98325846272998
"289",2.95859697651361,-6.03968045178691
"290",-4.72037091150977,4.98338543136542
"291",4.27538808107722,-5.49687862600001
"292",-6.7251527076818,4.56327449687248
"293",3.78987346190614,-4.84510255997504
"294",5.63184319393724,-6.18914685657549
"295",1.14125617871762,-10.1890589518858
"296",-4.54618312380897,4.66041967702881
"297",5.7489375759605,-0.815913810604708
"298",1.25219862587136,-6.38491072185942
"299",-4.55747342050174,-1.73054129872347
"300",-5.58478049147018,4.89839490096299
"301",0.447933392493742,-2.55062618579941
"302",-3.01585373159437,2.37662344959562
"303",-5.43872196937446,-7.80195558925409
"304",3.40627126700361,-5.96955530880897
"305",5.37590509895092,-7.75632018466821
"306",6.05896220884367,-5.26615206229161
"307",6.02667653235246,-7.39119391691581
"308",0.501699914731973,-8.47197328779013
"309",-5.46124585649368,4.70920148676836
"310",-3.23123108040365,6.30086725802703
"311",1.62896643769907,-3.33533012641139
